Item Number,tmp,Title,list price1,list price2
1558857,75618412105,LITTLE NOSES DECONG DRP .5OZ,4.08,4.08
1558873,561841201,LITTLE NOSES SALINE DROPS 1OZ,3.2,3.2
1558899,30225052848,AYR NASL GEL SPR .75OZ NO DRIP,5,5
1559046,7041420000,FLORASTOR E/S 250MG,33.23,33.23
1559905,8330310006,PHASEAL ASSEMBLY FIXTURE 50120,277.78,277.78
1564707,35416205550,ANALGESIC BALM  1OZ GRX,1.67,1.67
1564764,35416205500,MEN-PHOR ANTI-ITCH LOT 7.5(CAP,4.49,4.49
1564780,35416202508,TERA GEL TAR SHAMP 8OZ     GRX,4.86,4.86
1565183,30090456436,UD DOK PLUS TAB      MJ 564361,5.48,5.48
1577832,30060300243,ASPIRIN CHILD TAB CHEW 81MG QT,1.1,1.1
1577907,30060333392,DIPHENHYDRAMN 25MG CAP QUA,3.12,3.12
1577915,30060333402,DIPHENHYDRAMN 50MG CAP QUA,2.43,2.43
1577964,30060301792,UD FERROUS SULF 325MG QT 17929,1.89,1.89
1578053,30060305355,HYDROCORT CRM 1% 30GM OTC   QT,1.85,1.85
1578145,30060302092,MAGNESIUM OX TAB 400MG QT 0922,5.69,5.69
1578152,30060378055,MICONAZOLE CR 2% 30GM QT 80550,2.2,2.2
1578350,30060308238,Q-DRYL LIQ 8OZ       QT 082381,1.96,1.96
1578400,30060308558,Q-TUSSIN DM UNBOX 8OZ QT 85581,1.99,1.99
1578418,30060308578,Q-TUSSIN AF 80Z QT,1.36,1.36
1579655,36498001295,FLORANEX TABLETS     RI 012950,19.45,19.45
1585645,60308424259,NUTRISSE HR CLR  73 DK GLD BLN,6.9,6.9
1585652,60308424261,NUTRISSE HR CLR  70 DK NAT BLN,6.9,6.9
1585736,60308424255,NUTRISSE HR CLR  90 LT NAT BLN,6.9,6.9
1585744,60308424257,NUTRISSE HR CLR  80 MD NAT BLN,6.9,6.9
1585751,60308424252,NUTRISSE HR CLR 100 XLT NT BLN,6.9,6.9
1585777,60308424273,NUTRISSE HR CLR  10 BK,6.9,6.9
1585793,60308424272,NUTRISSE HR CLR  40 BR BK,6.9,6.9
1585801,60308424414,NUTRISSE HR CLR  42 DP BRGNDY,6.9,6.9
1585819,60308424270,NUTRISSE HR CLR  50 MD NAT BR,6.9,6.9
1585827,60308424457,NUTRISSE HR CLR  51 MD ASH BR,6.9,6.9
1585835,60308424269,NUTRISSE HR CLR  53 MD GLD BR,6.9,6.9
1585843,60308424267,NUTRISSE HR CLR  56 MD RD BR,6.9,6.9
1585850,60308424266,NUTRISSE HR CLR  60 LT NAT BR,6.9,6.9
1585868,60308424265,NUTRISSE HR CLR  61 LT ASH BR,6.9,6.9
1585876,60308424264,NUTRISSE HR CLR  63 LT GLD BR,6.9,6.9
1585892,60308424262,NUTRISSE HR CLR  66 TRUE RD,6.9,6.9
1586023,370004558,ALWAYS PNTILNR LNG UNS,3.19,3.19
1586239,7124921065,EXCELLENCE CRM 7BB DK BG BLOND,7.8,7.8
1586254,7124921071,EXCELLENCE CRM 8BB MD BG BLOND,7.8,7.8
1586262,7124921079,EXCELLENCE CRM 9.5NB LT BLONDE,7.8,7.8
1586270,7124921075,EXCELLENCE CRM 9 NAT BLONDE,7.8,7.8
1586379,7124923038,FERIA HR COLOR 41 CRSHD GARNET,8.43,8.43
1586437,7124923013,FERIA HR COLOR 66 RUBY FUSION,8.43,8.43
1586486,7124923020,FERIA HR COLOR 91 CHPGN CCKTL,8.43,8.43
1586601,7124921792,FERIA HR COLOR R68 RUBY RUSH,8.43,8.43
1586643,7124925304,PREFERENCE  4A DRK ASH BR,8.43,8.43
1586668,7124925326,PREFERENCE  9G LT GLD BLNDE,8.43,8.43
1586759,7124925343,PREFERENCE UL61 ULT ASH BR,8.43,8.43
1588839,413882039,KANKA SOFTBRUSH 0.07OZ,5.35,5.35
1589571,99786955,COLORSILK HR CLR 5RB RD BR,3.42,3.42
1589670,30638240563,MUCINEX DM EXPCT EXT REL TAB,10.39,10.39
1589688,30638240564,MUCINEX DM EXPCT EXT REL TAB,20.71,20.71
1589829,7605694946,MAG OX 400 TAB,8.01,8.01
1590835,721406337,EUCERIN CALMING CRM 8OZ,5.71,5.71
1590934,721406338,EUCERIN PLUS HAND CRM 2.7OZ,3.77,3.77
1590959,721408905,NIVEA SOFT MOIST CRM 2.6OZ,2.36,2.36
1590967,721408905,NIVEA SOFT MOIST CRM 6.8OZ,4.6,4.6
1590983,191001754,BIORE NOSE CLNSN STRP,5.66,5.66
1590991,191001754,BIORE COMBO PK PORE STRP,7.57,7.57
1591049,7124905170,DERMO EXPERT AGE PERF DAY,13.15,13.15
1591056,7124905320,DERMO EXPERT AGE PERF NITE,13.84,13.84
1591155,528004884,LUBRIDERM LOT  3OZ UNS,1.42,1.42
1591528,60308426014,GARNIER FRUCTIS H/S 8.25OZ UL,3.94,3.94
1591536,60308426015,GARNIER FRUCTIS H/S 8.25OZ,3.94,3.94
1591544,60308426016,GARNIER FRUCTIS H/S 8.5OZ UN,3.94,3.94
1591577,60308426020,GARNIER FRUCTIS MSSE 6.8OZ CLR,3.94,3.94
1591585,60308426018,GARNIER FRUCTIS GL 6.8OZ SUP,3.94,3.94
1591601,60308426022,GARNIER FRUCTIS GL SPR 8.5OZ,3.94,3.94
1591627,60308426024,GARNIER FRUCTIS SMTH MILK 5.1Z,3.9,3.9
1591700,60308426744,GARNIER FRUCTIS 2N1 13OZ SH/CN,3.63,3.63
1591718,60308426740,GARNIER FRUCTIS SHAM 13OZ SLK,3.63,3.63
1591726,60308426741,GARNIER FRUCTIS COND 13OZ SLK,3.63,3.63
1591734,60308426767,GARNIER FRUCTIS SERUM 5.1OZ,5.26,5.26
1594720,30006504313,SYSTANE .3-.4% EYE DRP 28ML,10.55,10.55
1595834,224006236,TRESEMME MOUSSE 10.5OZ CRL ENH,4.46,4.46
1595974,700660279,CLUBMAN STYL GEL REG 16OZ,2.81,2.81
1596089,1851501022,HAIR OFF MITTEN,4.7,4.7
1596485,838007850,HOL 78500 ADAPT DEODORANT 8OZ,12.43,12.43
1596493,57301912,ADVIL PED DROP DYE FREE .5OZ,4.1,4.1
1596766,30025903511,ELDERTONIC ELXR 16OZ,23.47,23.47
1596840,814850450,ZIMS CRACK CRM 4OZ HEEL/FT,4.96,4.96
1596915,30006501921,CLERZ PLUS LENS DRP 8ML,5.34,5.34
1597202,30832628100,LANCET ULTILET TWIST 28G  BOCA,2.21,2.21
1597517,3927831541,TIGER BALM SPORT RUB ULT 1.7OZ,8.58,8.58
1597533,3927844020,TIGER BALM MUSCLE RB 2OZ,4.6,4.6
1597574,888849204,CATH DOVER 14FR ROB/NELSON,40.34,40.34
1597624,356640034,COVERLET PATCH 2X3 00340,5.2,5.2
1597707,6127161375,WRIST BRACE ELASTIC SM 1375S,5.14,5.14
1598275,3660230207,RICOLA DROP BAG SF GN TEA,1.91,1.91
1598416,3500076454,COLGATE TPST LIQ 4.6OZCOOL MNT,3.01,3.01
1598754,36025801850,POLY-IRON 150MG CAPS CY 018501,22.39,22.39
1598952,7124923706,LOREAL KIDS SHAM SUNNY ORN,3.44,3.44
1599125,7940076380,SUAVE AP INV SLD 2.6OZ PWD,2.2,2.2
1599133,7940076420,SUAVE AP INV SLD 2.6Z SHWR FRS,2.15,2.15
1601814,31719105230,TIP CAP #5 TAMPER -EVDNT BAXA,43.87,43.87
1610872,3004504966,TYLENOL TAB REG,6.51,6.51
1612159,7524400950,BODY BATH NO RNS 00950 GAL CLN,24.65,24.65
1613603,3004504490,TYLENOL E/S CAP,3.06,3.06
1613629,33004504490,TYLENOL E/S CAP,8.6,8.6
1614031,30045029604,TYLENOL CHILD SUSP 4OZ GRP,5.31,5.31
1615202,30045012304,TYLENOL CHILD SUSP 4OZ CH/BLST,5.31,5.31
1616051,30045019204,MOTRIN CHILD SUSP 4OZ BRY,5.31,5.31
1616093,7168378723,PEPCID AC TAB ORG STR,8.33,8.33
1616655,7168378726,PEPCID AC TAB ORG STR,21.42,21.42
1616739,33004504810,MOTRIN IB CAP,7.93,7.93
1619493,413338440,DURACELL AAA 8PK COPPERTOP,5.9,5.9
1619519,413336612,DURACELL WATCH 303/357 SLVR/OX,1.04,1.04
1619535,3980003976,ENERGIZER BAT MAX C 4PK,7.9,7.9
1619709,3239000061,VICKS BABYRUB 1.76OZ SOOTHING,4.12,4.12
1619915,411008060,CLARITIN CHILD ALLRGY REDI TAB,9.28,9.28
1620996,36809404946,UD IBUPRFN SUS CHLD  5MLCUP PD,24.21,24.21
1621366,411670956,ACT RINSE 18OZ COOL SPLSH MNT,3.58,3.58
1621374,411670956,ACT RINSE 18OZ COOL SPLSH SPMT,3.58,3.58
1621457,712492005,COULEUR EXPERTE 5.5 MAHGNYBR,10.53,10.53
1622083,3242085321,PRESERVISION AREDS SGL,13.71,13.71
1622091,3242086321,PRESERVISION SGL W/LUTEIN,13.71,13.71
1622133,4973501826,DUOCAL UNFLAV PWD 400GM,22.95,22.95
1622158,5759905500,MEDISENSE GLUC HI/LOSEE1456383,7.36,7.36
1623214,3019371090,CONTOUR CONTROL NORML,7.11,7.11
1623230,9089160069,BLAD PAD PREV PV926 FQ 12/CS,25.53,25.53
1623891,30014903204,PEPTO BISMOL  CHW/TAB ORG,1.62,1.62
1623925,838008840,HOL 88400 PR SF DRN LNR CTF,38.99,38.99
1623941,838001460,HOL 14603 NI FLAT BARR CTF,25.23,25.23
1623958,838007850,HOL 78501 ADAPT DEOD SNGLUSE,17.78,17.78
1624188,37003014667,GS LORATADINE 10MG TAB,4.69,4.69
1624196,35483801334,SILTUSSIN DM DAS 4OZ SL 013340,7.86,7.86
1624287,4983605201,THERMIPAQ HOT COLD 6X12 201,8.05,8.05
1624295,4983605302,THERMIPAQ HOT COLD 9.5X16 302,12.8,12.8
1624303,18041000002,GS LAMBS WOOL PADDING 3/8OZ,2,2
1624311,18041000000,GS VAPOR RUB 3.53OZ,1.89,1.89
1624345,4166476,ORAL B TBRUSH ARTICA 35 MD#49,3.37,3.37
1624501,32586653646,ALEVE ARTHRITIS GELCAP,5.76,5.76
1625128,743000815,BENGAY PTCH ULT REG,5.63,5.63
1625136,743000814,BENGAY PTCH ULT LG,5.91,5.91
1627884,446772043,LANSINOH BRSTMILK STRGE BAGS,4.4,4.4
1627983,412980821,SHOPPING CART DMI 8213,24.4,24.4
1628460,3813700391,AVEENO BBY CRM 5OZ STH RELF,4.58,4.58
1628494,35497375163,HYLANDS EARACHE DRPS .33OZBABY,6.11,6.11
1628718,766603004,FIXODENT DNTR CRM 2OZ CNTRL,4.37,4.37
1628726,3004504491,TYLENOL E/S CAP 50X2 DISPNS,10.73,10.73
1628791,6127163250,THIGH WRAP UNIVERSAL 3250,8.61,8.61
1631522,30090457113,12 HOUR NASAL SPR 30ML MJ 1130,1.2,1.2
1631530,30090457113,12 HR NASAL SPR 15ML MJ 571135,1.29,1.29
1631696,30090475916,FEROSUL FC 325MG TAB MAJ,1.53,1.53
1633361,30060308945,SIMETHICN DROPS 30ML QT 089450,3.15,3.15
1634211,120440400,OLD SPICE R/ZN B/SPR 3.7OZ SPR,3.92,3.92
1639384,30060301493,DOC-Q-LAX 8.6-50MG TAB QUA,20.5,20.5
1639426,30060307635,FERROUS SUL 220MG ELXR 1PT QUA,6.59,6.59
1639475,30060305995,POVIDONE IOD OINT 1OZ QT 59950,2.29,2.29
1640721,829030519,BD NEEDLE 18X1.5 SHRTBV305199,5.84,5.84
1640861,356641506,JOB115068 MEN KNEE 15-20 BK TL,25.03,25.03
1641885,36809404946,UD IBUPRFN SUS CHLD  5MLCUP PD,80.7,80.7
1641901,35497391382,HYLANDS HAYFEVER TAB,5.72,5.72
1657667,6127163475,SHIN BRACE 3475M,8.35,8.35
1657675,6127163475,SHIN BRACE 3475L,8.35,8.35
1657683,6127169034,SHIN SUPPORT NEO 9034M,12.51,12.51
1657691,6127169034,SHIN SUPPORT NEO 9034L,12.51,12.51
1657873,7940086676,DOVE COND 12OZ INT MOISTR,4.17,4.17
1658343,908911611,PANTYLINR PREVL L PL113/1 6/CS,30.5,30.5
1658442,30997869554,COLORSILK HR CLR 5G LT GLD BR,3.42,3.42
1658558,815190419,AUSSIE COND 13.5OZ MOISTR,3.26,3.26
1658657,78315429031,MIRROR FT DIAB,22.5,22.5
1658871,808780083,PANTENE SHAM 2N1 25.4OZ CLASSC,6.17,6.17
1658897,8087800550,PANTENE PV SHAM 25.4OZ CLASSIC,6.17,6.17
1658996,7712241091,CANE OFFSET CELESTAIL MP10910,14.65,14.65
1659192,7940076446,SUAVE SHAM 15OZ DLY CLRFY,1.3,1.3
1659556,224000052,TRESEMME H/S 11OZ XTR HOLD,5.21,5.21
1659630,2240064336,TRESEMME 2 H/S 10OZ XHLD,3.84,3.84
1674944,35155207540,XYLITOL 100GM,17.64,17.64
1675263,7124923707,LOREAL KIDS SHAM 9OZ STRWBRRY,3.44,3.44
1675289,712492370,LOREAL KIDS SHAM 9OZ ORN,3.44,3.44
1675438,7172261114,FRIZZ EASE CRM 4OZ SEC WEAPON,4.83,4.83
1675461,36373673020,DERMAREST PSORSIS 2N1 8OZ,6,6
1675750,6127161241,SLING ARM PEDI ALEX 1241WP,4.43,4.43
1675883,37227762300,SPLENDA SGR BLND 2LBS BAKING,5.34,5.34
1676121,737969911,NEB KIT W/T ADAPT OMRON 9911,1.49,1.49
1676139,413881600,BLISTEX LIP MEDEX .38OZ CARD,1.67,1.67
1676527,356641529,JOB115295 MN KN CTF20-30 XL BK,43.05,43.05
1676618,18041000003,GS TOE SEPARATOR TRIPLE LAYER,2.77,2.77
1676626,18041000014,GS INSOLE MEN MASSAGE GEL,5.55,5.55
1676634,18041000013,GS INSOLE WMN MASSAGE GEL,5.55,5.55
1676857,3242084327,OCUVITE PRESERVISION TAB,22.26,22.26
1682111,948413004,SIMILASAN EYE DRP COMPUTR 10ML,7.64,7.64
1682160,7684551058,CON 411491 NAT DRN 12 OP 1 3/4,54.54,54.54
1682178,7684551058,CON 411492 NAT DRN 12 OP 2 1/4,54.54,54.54
1682228,10884527000,BRIEF WINGS HL XL 63065 4/CS,33.66,33.66
1683382,7684551056,CON 411290 NAT DRN 10 OP 1 3/4,54.54,54.54
1683408,7684551056,CON 411265 NAT DRN 12 TR 1 3/7,30.93,30.93
1683416,7684551056,CON 411266 NAT DRN 12 TR 2 1/4,30.93,30.93
1683598,87270000,SEA BAND ANTI NAUSEA GUM GINGR,3.84,3.84
1684356,2360108440,WALKER WHEELS 5 URETH A84400,18.95,18.95
1698588,7684551019,CON 125330 ALF DR 12 CTF 3/4,60.47,60.47
1698695,30029939180,CETAPHIL MOISTURIZING LOT  8OZ,6.22,6.22
1698703,30029939271,CETAPHIL DAILY FACIAL CLN 16OZ,10.11,10.11
1698760,838001420,HOL 14204 NI FW BARR 2 3/4,20.68,20.68
1701622,915364176,BATH SEAT 9781 BACK,28.19,28.19
1701788,370004464,HEAD/SHLDR SHAM  1.7OZ T/S,0.73,0.73
1702471,30057328682,PREP H CRM 1.8OZ MAX,10.57,10.57
1702489,57328681,PREP H CRM .9OZ MAX,5.69,5.69
1702745,38373000800,NEB KIT SIDESTREAM DISP HS800,1.35,1.35
1702752,773810067,CUSHION LUMB LC1T 14X14TANBLU,12.51,12.51
1702760,773810067,CUSHION LUMB LC1G 14X14GRYBLU,12.51,12.51
1702778,773810067,CUSHION LUMB LC1ST TANSTRP BLU,13.21,13.21
1702786,773810052,CUSHION LUMB LC1SN BLSTRP BLU,13.21,13.21
1702794,773810067,CUSHION LUMB LC1SG GRYSTRP BLU,13.21,13.21
1702810,30808078310,PACKING STRP IODOFRM.25X5 7831,3.17,3.17
1702828,30808078320,PACKING STRP IODOFRM .5X5 7832,3.31,3.31
1702836,30808078330,PACKING STRP IODOFORM 1X5 7833,3.78,3.78
1703073,25903092,MEDERMA FOR KIDS GEL 20GM,14.45,14.45
1703099,3566410876,JOB110876 SEN MCREW 8-15WHT S,6.97,6.97
1703107,3566410877,JOB110877 SEN MCREW 8-15WHT M,6.97,6.97
1703115,3566410878,JOB110878 SEN MCREW 8-15WHT L,6.97,6.97
1703123,3566410879,JOB110879 SEN MCREW 8-15WHT XL,6.97,6.97
1703297,76212304628,COLO 15860 EZ CLS PCH 3/8-23/4,39.04,39.04
1703412,22345293,ALLEVYN THIN 4X4 66047578,23.58,23.58
1704220,287851900,VAPORIZER WTRLES VICKSV1900BXN,18.44,18.44
1705375,36025801820,FERROUS FUMERATE 324MG TAB CYP,33.46,33.46
1705664,36025818601,POLY-IRON 150 FORTE CAP CYP,26.67,26.67
1705714,36025800060,UD PHOS-NAK PWDR PKT CY 000601,49.71,49.71
1706498,35167220730,LORATADINE SYR 4OZ FRT OTC  TA,9.29,9.29
1707082,110173205,DR SCHOLL INS MMRY FIT MEN WRK,9.64,9.64
1707389,838001470,HOL 14706 NI PRECUT WAFER 11/4,25.23,25.23
1707801,7684551056,CON 411289 NAT DRN 10 OP 11/2,54.54,54.54
1707819,7684551058,CON 411493 NAT DRN 12 OP 2 3/4,54.54,54.54
1708007,30053630290,NICOTINE GUM 2MG REF REG WL906,17.8,17.8
1708726,7704310450,ST IVES APRICOT SCRUB 6OZ BLMS,3.33,3.33
1708767,399770092,CLEARASIL ULT FCE WSH 6.78OZ,6.17,6.17
1708775,399778488,CLEARASIL ULT PORE CLNS PADS,6.17,6.17
1708783,399778561,CLEARASIL ULT ACNE SCRUB 5OZ,6.17,6.17
1708890,6814210310,ZANTAC  150 TAB M/S,8.13,8.13
1708908,6814210310,ZANTAC  150 TAB M/S,15.33,15.33
1708916,6814210310,ZANTAC  150 TAB M/S,18.09,18.09
1709153,601,TELFA ADH DRSG STRL 2X3 6017,10.32,10.32
1709252,4110000142,COPPERTONE UG C/S 6OZ SPF30,7.62,7.62
1709260,4110000138,COPPERTONE SPRT SPR 6OZ SPF30,7.62,7.62
1709385,744102001,AIRCAST 02JR RT ANKLE PEDI,34.12,34.12
1709468,7073870265,STERI STRIP 1X5 R1548,3.16,3.16
1709732,847035300,PEN NDL 31G 8MM AN3530,15.36,15.36
1710110,868006876,NEUTROGENA SUNLS SPR 5.3OZ MD,8.99,8.99
1710128,868006877,NEUTROGENA SUNLS SPR 5.3OZ DP,9.08,9.08
1710177,7124900060,LOREAL SUBLIME BRNZ TOWLTTES,8.1,8.1
1710573,7631891947,THUMB ARTR SUPW/STA AL6400LX,8.53,8.53
1710581,7631891947,THUMB ARTR SUP W/STA AL6400SM,8.53,8.53
1710607,7631891987,WRIST ARTR W/STAY AL6410LGR,11.42,11.42
1710615,7631891948,WRIST ARTR W/STAY AL6410MDL,12.13,12.13
1710631,7631891948,WRIST ARTR W/STAY AL6410SML,11.42,11.42
1710649,7631891987,WRIST ARTR W/STAY AL6410SMR,12.13,12.13
1710672,7631891948,WRIST ARTR WRAP NEO AL6411UN,7.13,7.13
1710680,7631891948,ELBOW ARTR SUP NEO AL6420LG,11.19,11.19
1710698,7631891948,ELBOW ARTR SUP NEO AL6420MD,11.19,11.19
1710730,7631891949,ELBOW TEN ARTR NEO AL6421MD,7.64,7.64
1710748,7631891949,ELBOW TEN ARTR NEO AL6421SM,7.64,7.64
1710755,7631891949,ELBOW TEN ARTR NEO AL6421XL,7.64,7.64
1710763,7631891949,BACK SUP ARTR NEO AL6430LG,24.3,24.3
1710771,7631891949,BACK SUP ARTR NEO AL6430MD,24.3,24.3
1710789,7631891949,BACK SUP ARTR NEO AL6430SM,24.3,24.3
1710797,7631891950,BACK SUP ARTR NEO AL6430XL,24.3,24.3
1710805,7631891950,KNEE ARTR WRAP NEO AL6451LG,13.53,13.53
1710813,7631891950,KNEE ARTR WRAP NEO AL6451MD,13.53,13.53
1710821,7631891950,KNEE ARTR WRAP NEO AL6451SM,13.53,13.53
1710839,7631891950,KNEE ARTR WRAP NEO AL6451XL,13.53,13.53
1710854,7631891950,KNEE ARTR OPEN NEO AL6455LG,12.76,12.76
1710862,7631891950,KNEE ARTR OPEN NEO AL6455MD,12.76,12.76
1710870,7631891950,KNEE ARTR OPEN NEO AL6455SM,12.76,12.76
1710888,7631891951,KNEE ARTR OPEN NEO AL6455XL,12.76,12.76
1710896,7631891951,ANKLE WRAP ARTR NEO AL6490LG,11.25,11.25
1710904,7631891951,ANKLE WRAP ARTR NEO AL6490MD,11.25,11.25
1710912,7631891951,ANKLE WRAP ARTR NEO AL6490SM,11.25,11.25
1710920,7631891951,ANKLE WRAP ARTR NEO AL6490XL,11.25,11.25
1711241,30012107220,SENNA SYRUP 8OZ      PA 072208,16.73,16.73
1711258,30012147221,UD SENNA SYR 15ML    PA 472215,130.55,130.55
1711589,829030521,BD NEEDLE  16X1 VENTED  305213,52.85,52.85
1711829,190450102,BAN AP INV SLD 2.6OZ UNS,2.8,2.8
1711837,190450102,BAN AP INV SLD 2.6OZ P/FRS LV,2.8,2.8
1711944,721406362,EUCERIN PLUS FT CRM 3OZ,3.73,3.73
1711951,721406362,EUCERIN CALMING CRM 14OZ,8.35,8.35
1712975,370004695,CREST GLIDE FLOSS  50M ORG,3.1,3.1
1712983,370004695,CREST GLIDE FLOSS  50M ORG MN,3.1,3.1
1713015,411004078,LOTRIMIN AF SPR LIQ 4.6OZ,5.64,5.64
1713247,110174032,DR SCHOLL BLSTR TRTMNT CSHNS,3.68,3.68
1713346,6814210310,ZANTAC  150 TAB M/S,3.98,3.98
1713551,743120209,NB CO Q10 200MG BNS SGL,24.09,24.09
1714286,821612043,SHOWER PATCH 5 X 8 20435,8.03,8.03
1715002,36373644720,MONISTAT STHN CRE PWD GL 1.5OZ,5.38,5.38
1715028,36373644180,MONISTAT 1 COMBO PK DAY/NTE,15.97,15.97
1715200,1150906002,VAGISIL MEDICATED WIPES,4.4,4.4
1717032,30006500854,NAPHCON-A EYE DRP  2X5ML,6.44,6.44
1717057,877381003,PILLOW CPBF BTTRFLY BLU,12.51,12.51
1717073,8410580503,SCHICK QUATTRO RZR WMN,8.63,8.63
1717289,3834400000,DERMAZINC .25% CRM 4OZ,14.78,14.78
1717610,829030590,BD NEED/SYR 1CC 25G 5/8 305903,17.49,17.49
1717628,6127161341,WRIST BRACE LF MD THMABT1341LM,18.3,18.3
1717636,6127161341,WRIST BRACE RT MD THMABT 1341,18.3,18.3
1718170,1678443043,COTTON TIP APP 6IN  1PK 4304,2.94,2.94
1718238,511319237,NEXCARE ATHLTC WRAP 3X5 GOLD,3.27,3.27
1718246,511319237,NEXCARE ATHLTC WRAP 3X5 PR,3.27,3.27
1718253,511319237,NEXCARE ATHLTC WRAP 3X5 TEAL,3.27,3.27
1719772,8622706503,SYR INS SURE COM31G5/16X3/10CC,11.12,11.12
1719780,8622706505,SYR INS SURE COMF31G 5/16X.5CC,11.12,11.12
1719798,8622706510,SYR INS SURE COMF31G 5/16X1CC,11.12,11.12
1719806,94011221,CAST PROT ARMRX 122108 ARM,2.79,2.79
1719814,94011224,CAST PROT ARMRX 122405 LEG,4.21,4.21
1719962,874532130,EXERCISE TUBI LITE RESTB21303,8.84,8.84
1721281,110177629,DR SCHOLL ODR DEST SPR 4.6OZ,3.86,3.86
1722016,3004501340,IMODIUM AD LIQ 4OZ,4.99,4.99
1722024,3004501340,IMODIUM AD LIQ 8OZ,7.67,7.67
1722065,3004509101,LACTAID FAST ACT CAP,3.26,3.26
1722073,3004509103,LACTAID FAST ACT CAP,7.05,7.05
1722081,3004509106,LACTAID FAST ACT CAP,11.55,11.55
1722099,30045093032,LACTAID FAST ACT CHWBLS VAN,7.05,7.05
1722206,829038152,BD IV CATH INSYT W22X1 381523,100.92,100.92
1722214,30000544611,CENTRUM SILVER CHEWABLES,10.13,10.13
1722305,412981994,SEAT SWIVEL GREY DMI 1994G,16.42,16.42
1722362,412801994,SEAT SWIVEL CAMEL DMI 1994C,16.42,16.42
1722743,8019603569,ENEMA BAG 1500CC DYND70102,1.15,1.15
1722875,803760204,PRO FT MIRACLE INSOLE WMN,5.64,5.64
1722883,803760125,PRO FT HEEL RESCUE CRM 16OZ,5.94,5.94
1722891,803760202,PRO FT TRIAD ORTHODIC MEN,6.37,6.37
1722909,803760202,PRO FT TRIAD ORTHODIC WMN,6.37,6.37
1723063,3813700458,BANDAID ADVNC HLNG FN/TOE,3.89,3.89
1723071,3813700484,BANDAID VARIETY PK ASST,2.95,2.95
1723097,8392610100,EXTREME POISON IVY SCRUB 4OZ,9.8,9.8
1723105,3813700483,BANDAID TOUGH STRP WTFRF,2.95,2.95
1723113,3813700483,BANDAID TOUGH STRP WPRF ASST,2.95,2.95
1723139,3813700829,JJ FIRST AID KIT TO GO MINI,1.28,1.28
1723147,3813711614,JJ NUGAUZE BNDGE 4 IN,8.21,8.21
1723279,231850562,MASK EAR-LOOP APC F405-620,8.53,8.53
1723311,5113166994,NEXCARE TAPE CLEAR 3/4X7YD,1.62,1.62
1723329,5113166993,NEXCARE TAPE CLTH 3/4X6YD DP,1.71,1.71
1723337,5113164115,NEXCARE MASK EARLOOP,8.51,8.51
1723600,838008230,HOL 82300 PREM CTF PCH L CLSD,65.55,65.55
1723733,30536136206,NICOTINE CHEWING GUM 2 MG,17.8,17.8
1723741,30053613622,NICOTINE GUM 2MG KIT MT WL6223,25.82,25.82
1723758,30053613720,NICOTINE GUM 4MG REF MT WL7206,21.51,21.51
1723766,30053613722,NICOTINE GUM 4MG KIT MT WL7223,34.97,34.97
1723790,4138806709,ODOR EATR ULTR DUR1PR,3.82,3.82
1724137,7007458058,PEDIASURE RTU CHO 8OZ 58058,45.13,45.13
1724145,30521307700,VASELINE IC LOT 10OZ T/MOSTR,3.15,3.15
1724160,30521309100,VASELINE IC LOT 10OZ ALOE,3.15,3.15
1724210,30521307900,VASELINE IC LOT 20.3OZ T/MOSTR,6.64,6.64
1724236,30521309300,VASELINE IC LOT 24.5OZ ALOE,6.64,6.64
1724244,30521307600,VASELINE IC LOT 3OZ T/MOSTR,2.08,2.08
1724715,712490097,LOREAL MICRO-DERMABRASN KIT,17.37,17.37
1724889,30090457288,ALLERGY TABS ND 10MG MJ 572889,5.06,5.06
1727957,7007457768,ISOMIL DF RTF BOTTLE 32Z 57768,38.73,38.73
1729565,7007458013,PIVOT 1.5 CAL 8OZ 58013,157.01,157.01
1743111,35416201852,MINERAL OIL LT TOP STER 25ML,5.16,5.16
1743616,705010506,NEUTROGENA EYE MKUP RMVR 5.5OZ,5.74,5.74
1743657,2355868965,SALINE NASAL SPRAY 1.5OZ,0.69,0.69
1744499,7605690630,DIABETIC TUSSIN EX LIQ 4OZ,5.75,5.75
1744507,7605690620,DIABETIC TUSSIN DM 4OZ    6204,5.69,5.69
1745132,3504601175,WM VIT C 500MGIU TAB,3.34,3.34
1745561,370004651,METAMUCIL CAP W/CALCIUM,15.28,15.28
1745595,4203710382,FIBER CHOICE C/TAB SF ASST,9.39,9.39
1745660,7007458049,PEDIASURE RTU VAN 8OZ 58049,45.86,45.86
1745769,6580408,ICAPS DR MULTIVIT 1.66-.83 TAB,14.86,14.86
1746783,370004498,CREST PRO HLTH RNSE 250ML MNT,3,3
1747641,36373601919,SUCRETS COMPLETE LZNG V/CHR,3.45,3.45
1747773,1678435023,COMBINE PADS STR 8X7.5 3502,2.24,2.24
1747955,75475691376,CANE OFFSET CATS MEOW W1540,18.03,18.03
1748045,7041420001,FLORASTOR KIDS TUTI FRTIE,9.51,9.51
1748052,7685560105,MEDICINE SPOON  DROPPER 60105,0.94,0.94
1748060,768557005,PILL TOTE 70054,1.48,1.48
1748078,768557005,PILL ORGANIZER TWICE/DAY 70059,2.15,2.15
1748193,257154011,LABEL EXTERNAL USE ONLY APC,3.39,3.39
1748219,257154127,LABEL DIRCTN CHANGED RTC APC,3.39,3.39
